CodigoTerritorial,Departamento,Provincia,Municipio,CodigoRecinto,RecintoNombre,RecintoDireccion,NumMesas,CodigoActa,NroMesa,VotantesHabilitados,PapeletasAnfora,PapeltasNoUtilizadas,P1,P2,P3,P4,VotosValidos,VotosBlancos,VotosNulos,Observaciones,,AperturaHora,AperturaMinutos,CierreHora,CierreMinutos
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976003,3,132,113,19,59,0,2,28,89,18,6,,,8,4,16,7
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976004,4,269,217,52,33,10,1,133,177,16,24,,,8,0,16,40
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976005,5,151,137,14,75,2,3,34,114,22,1,,,8,4,16,30
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976006,6,786,721,65,545,36,19,60,660,30,31,,,8,1,16,13
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976007,7,492,427,65,15,13,10,347,385,32,10,,,8,3,16,7
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976008,8,692,578,114,195,23,0,299,517,15,46,,,8,1,16,3
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976009,9,971,793,178,78,16,15,545,654,108,31,,,8,2,16,44
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976010,10,178,153,25,5,3,3,116,127,15,11,,,8,4,16,9
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976011,11,222,205,17,136,4,0,26,166,26,13,,,8,1,16,52
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976012,12,885,757,128,226,6,15,456,703,41,13,,,8,4,16,33
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976013,13,838,689,149,332,2,20,294,648,22,19,,,8,1,16,6
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976014,14,102,98,4,72,2,1,8,83,15,0,,,8,0,16,57
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976015,15,358,317,41,2,3,7,260,272,10,35,,,8,0,16,40
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976016,16,948,909,39,154,7,21,593,775,125,9,,,8,0,16,33
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976017,17,538,525,13,143,23,15,248,429,65,31,,,8,2,16,49
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976018,18,949,880,69,412,22,27,358,819,49,12,,,8,2,16,12
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976019,19,980,887,93,116,0,12,661,789,26,72,,,8,0,16,51
70402,Santa Cruz,Ichilo,San Carlos,7040203976,Unidad Educativa Jose Ignacio Sanjines,Final D? Orbigni Oeste Serca a La Laguna Cooa Cooa,20,7040203976020,20,374,311,63,241,15,10,5,271,11,29,,,8,4,16,9
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996001,1,298,290,8,140,10,8,94,252,15,23,,,8,3,16,34
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996002,2,895,861,34,531,38,15,219,803,24,34,,,8,2,16,41
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996003,3,215,181,34,48,6,2,109,165,4,12,,,8,4,16,47
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996004,4,304,250,54,56,6,4,153,219,10,21,,,8,2,16,28
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996005,5,358,347,11,142,5,7,129,283,37,27,,,8,4,16,24
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996006,6,733,633,100,350,19,3,123,495,93,45,,,8,4,17,2
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996007,7,158,129,29,7,6,0,114,127,2,0,,,8,3,16,32
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996008,8,660,546,114,273,17,10,141,441,69,36,,,8,4,16,26
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996009,9,420,340,80,58,9,9,198,274,46,20,,,8,3,16,57
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996010,10,24,20,4,14,0,0,4,18,0,2,,,8,0,16,55
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996011,11,678,623,55,372,29,19,78,498,66,59,,,8,0,16,56
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996012,12,607,513,94,338,8,16,55,417,43,53,,,8,3,16,56
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996013,13,378,349,29,250,11,10,48,319,30,0,,,8,1,16,49
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996014,14,228,211,17,62,2,1,111,176,23,12,,,8,1,16,7
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996015,15,563,440,123,48,2,12,278,340,46,54,,,8,4,16,20
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996016,16,99,97,2,83,0,2,9,94,0,3,,,8,4,16,36
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996017,17,167,145,22,122,1,1,17,141,1,3,,,8,2,16,44
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996018,18,738,601,137,79,22,10,391,502,64,35,,,8,4,16,26
70402,Santa Cruz,Ichilo,San Carlos,7040203996,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,19,7040203996019,19,419,374,45,109,12,11,177,309,48,17,,,8,3,16,0
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015001,1,731,692,39,55,20,7,523,605,69,18,,,8,4,16,58
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015002,2,166,154,12,41,4,0,89,134,4,16,,,8,1,16,32
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015003,3,318,288,30,6,4,5,264,279,0,9,,,8,3,16,24
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015004,4,502,395,107,24,5,7,272,308,39,48,,,8,2,16,57
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015005,5,188,159,29,116,4,2,25,147,8,4,,,8,4,16,52
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015006,6,922,722,200,358,26,3,226,613,104,5,,,8,4,16,15
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015007,7,682,539,143,248,2,3,218,471,58,10,,,8,0,16,33
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015008,8,286,284,2,40,12,2,189,243,18,23,,,8,0,16,45
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015009,9,930,868,62,230,3,11,576,820,16,32,,,8,2,16,28
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015010,10,71,67,4,34,0,2,28,64,1,2,,,8,3,16,15
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015011,11,903,786,117,2,35,21,577,635,112,39,,,8,2,16,29
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015012,12,71,60,11,18,1,1,30,50,6,4,,,8,0,16,22
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015013,13,342,281,61,72,11,3,138,224,33,24,,,8,3,16,21
70402,Santa Cruz,Ichilo,San Carlos,7040204015,U.E. Tocnico Humanostico San Rafael,Av. Los Molles lado Sud Posgrado Agronomia UMSS.,14,7040204015014,14,21,21,0,1,0,0,18,19,2,0,,,8,4,16,4
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029001,1,714,600,114,142,14,6,343,505,93,2,,,8,4,16,58
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029002,2,56,55,1,22,1,1,24,48,3,4,,,8,4,16,59
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029003,3,674,614,60,207,18,14,248,487,64,63,,,8,2,16,8
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029004,4,49,40,9,5,0,0,33,38,1,1,,,8,4,16,15
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029005,5,257,234,23,80,11,4,103,198,25,11,,,8,0,16,16
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029006,6,422,416,6,64,6,5,256,331,49,36,,,8,4,16,28
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029007,7,283,231,52,55,7,0,120,182,40,9,,,8,4,17,35
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029008,8,688,586,102,407,24,4,20,455,98,33,,,8,4,16,18
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029009,9,392,351,41,267,8,6,20,301,17,33,,,8,3,16,23
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029010,10,217,190,27,91,8,2,50,151,30,9,,,8,4,16,42
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029011,11,433,393,40,259,2,6,28,295,56,42,,,8,4,16,17
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029012,12,823,819,4,332,16,6,340,694,91,34,,,8,0,16,4
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029013,13,297,292,5,123,7,5,105,240,25,27,,,8,3,16,39
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029014,14,217,173,44,119,1,5,39,164,2,7,,,8,2,16,22
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029015,15,489,408,81,205,7,12,116,340,32,36,,,8,4,16,46
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029016,16,580,533,47,359,23,13,29,424,63,46,,,8,0,16,5
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404029,U.E. Jose Nabo Quintana Navia,Calle Cochabamba frente a la capilla Virgen de Guadalupe,17,7040404029017,17,894,803,91,277,29,12,336,654,76,73,,,8,0,16,26
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046001,1,197,157,40,86,4,0,39,129,19,9,,,8,3,16,7
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046002,2,534,518,16,240,7,12,241,500,12,6,,,8,1,16,7
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046003,3,598,501,97,316,20,10,48,394,54,53,,,8,0,16,25
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046004,4,313,250,63,13,9,5,191,218,18,14,,,8,2,16,32
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046005,5,524,500,24,288,21,11,122,442,34,24,,,8,1,16,40
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046006,6,305,252,53,59,6,6,152,223,13,16,,,8,2,16,32
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046007,7,931,805,126,488,33,21,141,683,105,17,,,8,0,16,11
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046008,8,528,477,51,306,19,8,99,432,43,2,,,8,2,16,20
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046009,9,372,313,59,54,11,7,179,251,32,30,,,8,0,16,22
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046010,10,331,292,39,143,13,3,75,234,27,31,,,8,2,16,44
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046011,11,82,78,4,30,0,2,30,62,10,6,,,8,0,16,42
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046012,12,114,107,7,54,0,0,38,92,15,0,,,8,0,16,5
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046013,13,351,286,65,50,10,8,175,243,29,14,,,8,1,16,3
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046014,14,159,131,28,77,1,2,37,117,14,0,,,8,1,16,40
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046015,15,159,149,10,31,3,0,92,126,14,9,,,8,4,16,13
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046016,16,511,461,50,306,2,12,45,365,47,49,,,8,3,16,16
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046017,17,880,838,42,57,5,5,718,785,33,20,,,8,4,16,11
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404046,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,18,7040404046018,18,852,746,106,551,15,13,42,621,44,81,,,8,1,16,43
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404064,Unidad Educativa Aniceto Arce,San Miguel de Aquerani,4,7040404064001,1,790,638,152,265,21,3,235,524,102,12,,,8,3,16,6
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404064,Unidad Educativa Aniceto Arce,San Miguel de Aquerani,4,7040404064002,2,330,323,7,11,7,11,261,290,32,1,,,8,0,16,38
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404064,Unidad Educativa Aniceto Arce,San Miguel de Aquerani,4,7040404064003,3,744,705,39,575,21,0,99,695,4,6,,,8,1,16,17
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404064,Unidad Educativa Aniceto Arce,San Miguel de Aquerani,4,7040404064004,4,450,374,76,196,10,12,89,307,29,38,,,8,3,16,14
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068001,1,529,504,25,3,4,6,391,404,70,30,,,8,1,16,17
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068002,2,560,443,117,149,14,0,175,338,62,43,,,8,0,16,56
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068003,3,707,629,78,16,1,15,434,466,106,57,,,8,1,16,53
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068004,4,291,272,19,87,10,0,120,217,28,27,,,8,1,16,3
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068005,5,976,946,30,647,40,4,77,768,112,66,,,8,3,16,58
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068006,6,140,112,28,24,1,1,71,97,12,3,,,8,4,16,0
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068007,7,216,172,44,71,4,1,60,136,17,19,,,8,0,16,19
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068008,8,316,294,22,57,6,7,167,237,44,13,,,8,1,16,23
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068009,9,37,30,7,18,0,0,10,28,0,2,,,8,1,16,38
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068010,10,703,621,82,388,19,15,154,576,17,28,,,8,0,16,57
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068011,11,685,642,43,118,4,6,358,486,105,51,,,8,2,16,9
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068012,12,206,163,43,14,5,0,121,140,8,15,,,8,2,16,16
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068013,13,920,873,47,533,45,3,207,788,15,70,,,8,4,16,50
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068014,14,337,309,28,16,9,1,235,261,46,2,Falta de firmas o huellas: Ausencia de rúbricas de al menos tres jurados electorales legalmente designados.,,8,4,16,29
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068015,15,758,731,27,10,22,6,563,601,87,43,,,8,3,16,35
70404,Santa Cruz,Ichilo,San Juan de Yapacan�,7040404068,Unidad Educativa Chaqui Mayu,Ch Aquimayu,16,7040404068016,16,906,723,183,281,19,2,216,518,122,83,,,8,0,16,4
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104084,Escuela Ismael Montes,La Chulla,8,7050104084001,1,278,275,3,69,13,0,158,240,14,21,,,8,0,16,32
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104084,Escuela Ismael Montes,La Chulla,8,7050104084002,2,255,228,27,48,0,3,127,178,39,11,,,8,1,16,58
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104084,Escuela Ismael Montes,La Chulla,8,7050104084003,3,156,129,27,75,6,0,32,113,13,3,,,8,2,16,34
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104084,Escuela Ismael Montes,La Chulla,8,7050104084004,4,12,12,0,9,0,0,2,11,1,0,,,8,3,16,15
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104084,Escuela Ismael Montes,La Chulla,8,7050104084005,5,5,5,0,4,0,0,1,5,0,0,,,8,0,16,9
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104084,Escuela Ismael Montes,La Chulla,8,7050104084006,6,737,648,89,440,6,5,69,520,115,13,,,8,4,16,33
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104084,Escuela Ismael Montes,La Chulla,8,7050104084007,7,343,337,6,110,1,6,161,278,49,10,,,8,0,16,8
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104084,Escuela Ismael Montes,La Chulla,8,7050104084008,8,983,834,149,13,18,23,605,659,141,34,,,8,1,16,27
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104092,Unidad Educativa Chaqui Mayu,Ch Aquimayu,20,7050104092001,1,669,638,31,468,14,11,73,566,55,17,,,8,2,16,30
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104092,Unidad Educativa Chaqui Mayu,Ch Aquimayu,20,7050104092002,2,933,755,178,124,40,17,565,746,7,2,,,8,4,16,5
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104092,Unidad Educativa Chaqui Mayu,Ch Aquimayu,20,7050104092003,3,257,244,13,43,6,4,179,232,6,6,,,8,3,16,52
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104092,Unidad Educativa Chaqui Mayu,Ch Aquimayu,20,7050104092004,4,609,594,15,353,0,0,162,515,52,27,,,8,1,16,20
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104092,Unidad Educativa Chaqui Mayu,Ch Aquimayu,20,7050104092005,5,260,236,24,159,11,6,39,215,4,17,,,8,3,16,23
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104092,Unidad Educativa Chaqui Mayu,Ch Aquimayu,20,7050104092006,6,492,445,47,247,4,7,111,369,67,9,,,8,0,16,58
70501,Santa Cruz,Chiquitos,San Jos� de Chiquitos,7050104092,Unidad Educativa Chaqui Mayu,Ch Aquimayu,20,7050104092007,7,194,154,40,68,1,2,43,114,25,15,,,8,0,16,14
