CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
4090202780,4090202780013,13,13
4090202793,4090202793001,1,898
4090202793,4090202793002,2,410
4090202793,4090202793003,3,109
4090202793,4090202793004,4,679
4090202793,4090202793005,5,164
4090202793,4090202793006,6,147
4090202793,4090202793007,7,833
4090202793,4090202793008,8,118
4090202793,4090202793009,9,913
4090202793,4090202793010,10,99
4090202793,4090202793011,11,659
4090202793,4090202793012,12,597
4090202793,4090202793013,13,846
4090202793,4090202793014,14,293
4090202793,4090202793015,15,864
4090202793,4090202793016,16,572
4090202793,4090202793017,17,463
4090202793,4090202793018,18,540
4090202793,4090202793019,19,75
4090302812,4090302812001,1,738
4090302812,4090302812002,2,702
4090302812,4090302812003,3,295
4090302812,4090302812004,4,750
4090302812,4090302812005,5,664
4090302812,4090302812006,6,26
4090302812,4090302812007,7,862
4090302812,4090302812008,8,878
4090302812,4090302812009,9,73
4090302812,4090302812010,10,161
4090302812,4090302812011,11,237
4090302812,4090302812012,12,246
4090302812,4090302812013,13,363
4090302812,4090302812014,14,301
4090302812,4090302812015,15,637
4090302812,4090302812016,16,397
4090302812,4090302812017,17,672
4090302812,4090302812018,18,986
4090302812,4090302812019,19,339
4090302812,4090302812020,20,995
4110102832,4110102832001,1,900
4110102832,4110102832002,2,290
4110102832,4110102832003,3,836
4110102832,4110102832004,4,673
4110102832,4110102832005,5,339
4110102832,4110102832006,6,96
4110102832,4110102832007,7,303
4110102832,4110102832008,8,692
4110102832,4110102832009,9,312
4110102832,4110102832010,10,556
4110102832,4110102832011,11,726
4110102832,4110102832012,12,89
4110102832,4110102832013,13,798
4110102832,4110102832014,14,115
4110102832,4110102832015,15,320
4110102832,4110102832016,16,537
4110102832,4110102832017,17,115
4110102832,4110102832018,18,313
4110102832,4110102832019,19,674
4110102832,4110102832020,20,367
4110102852,4110102852001,1,330
4110102852,4110102852002,2,29
4110102852,4110102852003,3,243
4110102852,4110102852004,4,96
4110102852,4110102852005,5,943
4110102852,4110102852006,6,643
4110102852,4110102852007,7,555
4110102852,4110102852008,8,572
4110102852,4110102852009,9,907
4110102852,4110102852010,10,477
4110102852,4110102852011,11,857
4110102852,4110102852012,12,784
4110102852,4110102852013,13,506
4110102852,4110102852014,14,194
4110102852,4110102852015,15,312
4120102867,4120102867001,1,894
4120102867,4120102867002,2,176
4120102867,4120102867003,3,290
4120102867,4120102867004,4,817
4120102867,4120102867005,5,562
4120102867,4120102867006,6,748
4120102867,4120102867007,7,618
4120102867,4120102867008,8,792
4120102867,4120102867009,9,224
4120102867,4120102867010,10,653
4120102867,4120102867011,11,37
4120102867,4120102867012,12,769
4120202879,4120202879001,1,668
4120202879,4120202879002,2,632
4120202879,4120202879003,3,613
4120202879,4120202879004,4,857
4120202879,4120202879005,5,605
4120202879,4120202879006,6,794
4130102885,4130102885001,1,863
4130102885,4130102885002,2,781
4130102885,4130102885003,3,831
4130102885,4130102885004,4,200
4130102885,4130102885005,5,413
4130102885,4130102885006,6,110
4130102885,4130102885007,7,175
4130102885,4130102885008,8,566
4130102885,4130102885009,9,182
4130102885,4130102885010,10,164
4130102885,4130102885011,11,580
4130102885,4130102885012,12,324
4130102885,4130102885013,13,87
4140102898,4140102898001,1,501
4140102898,4140102898002,2,796
4140102898,4140102898003,3,413
4140102898,4140102898004,4,905
4140102898,4140102898005,5,156
4140102898,4140102898006,6,67
4140102898,4140102898007,7,62
4140102898,4140102898008,8,635
4140102898,4140102898009,9,757
4140102898,4140102898010,10,77
4140102898,4140102898011,11,862
4140102909,4140102909001,1,70
4140102909,4140102909002,2,57
4140102909,4140102909003,3,30
4140102909,4140102909004,4,786
4140102909,4140102909005,5,235
4140102909,4140102909006,6,846
4140102909,4140102909007,7,339
4140102909,4140102909008,8,127
4140102909,4140102909009,9,422
4140102909,4140102909010,10,654
4140102909,4140102909011,11,253
4140102909,4140102909012,12,98
4140102909,4140102909013,13,318
4140102909,4140102909014,14,408
4140102909,4140102909015,15,732
4140102909,4140102909016,16,645
4140102909,4140102909017,17,989
4140102909,4140102909018,18,411
4140102909,4140102909019,19,183
4140102928,4140102928001,1,330
4140102928,4140102928002,2,966
4140102928,4140102928003,3,82
4140102928,4140102928004,4,646
4140102928,4140102928005,5,358
4140102928,4140102928006,6,366
4140102928,4140102928007,7,267
4140102928,4140102928008,8,297
4140102928,4140102928009,9,828
4140102928,4140102928010,10,445
4140102928,4140102928011,11,274
4140102928,4140102928012,12,574
4140102928,4140102928013,13,7
4140102928,4140102928014,14,209
4140102928,4140102928015,15,605
4140102928,4140102928016,16,418
4140102928,4140102928017,17,860
4150102945,4150102945001,1,128
4150102945,4150102945002,2,53
4150102945,4150102945003,3,481
4150102945,4150102945004,4,515
4150102945,4150102945005,5,541
4150102945,4150102945006,6,546
4150102945,4150102945007,7,966
4150102945,4150102945008,8,562
4150102945,4150102945009,9,892
4150102945,4150102945010,10,317
4150102945,4150102945011,11,460
4150102956,4150102956001,1,533
4150102956,4150102956002,2,129
4150102956,4150102956003,3,24
4150102956,4150102956004,4,623
4150102956,4150102956005,5,6
4150102956,4150102956006,6,542
4150102956,4150102956007,7,428
4150102956,4150102956008,8,961
4150102956,4150102956009,9,765
4150102956,4150102956010,10,723
4150102956,4150102956011,11,135
4150102956,4150102956012,12,62
4150102956,4150102956013,13,539
4150102956,4150102956014,14,522
4150102956,4150102956015,15,758
4150102956,4150102956016,16,789
4150202972,4150202972001,1,716
4150202972,4150202972002,2,878
4150202972,4150202972003,3,600
4150202972,4150202972004,4,529
4150202972,4150202972005,5,334
4150202972,4150202972006,6,319
4150202972,4150202972007,7,333
4150202972,4150202972008,8,611
4150202972,4150202972009,9,134
4150202972,4150202972010,10,376
4150302982,4150302982001,1,995
4150302982,4150302982002,2,427
4150302982,4150302982003,3,396
4150302985,4150302985001,1,878
4150302985,4150302985002,2,456
4150302985,4150302985003,3,394
4150302985,4150302985004,4,359
4150302985,4150302985005,5,186
4150302985,4150302985006,6,404
4150302985,4150302985007,7,534
4150302985,4150302985008,8,94
5010102993,5010102993001,1,261
5010102993,5010102993002,2,573
5010102993,5010102993003,3,110
5010102993,5010102993004,4,201
5010102993,5010102993005,5,854
5010102993,5010102993006,6,108
5010102993,5010102993007,7,195
5010102993,5010102993008,8,808
5010102993,5010102993009,9,339
5010102993,5010102993010,10,381
5010102993,5010102993011,11,64
5010103004,5010103004001,1,746
5010103004,5010103004002,2,844
5010103004,5010103004003,3,998
5010103004,5010103004004,4,672
5010103008,5010103008001,1,699
5010103008,5010103008002,2,268
5010203010,5010203010001,1,734
5010203010,5010203010002,2,168
5010203010,5010203010003,3,20
5010203010,5010203010004,4,23
5010203010,5010203010005,5,135
5010203010,5010203010006,6,355
5010203010,5010203010007,7,124
5010203010,5010203010008,8,196
5010203010,5010203010009,9,813
5010203010,5010203010010,10,443
5010203010,5010203010011,11,312
5010203010,5010203010012,12,830
5010203010,5010203010013,13,384
5010203010,5010203010014,14,223
5010203010,5010203010015,15,5
5010203010,5010203010016,16,588
5010203010,5010203010017,17,30
5010203010,5010203010018,18,332
5010203010,5010203010019,19,249
5010203029,5010203029001,1,674
5010203029,5010203029002,2,868
5010203029,5010203029003,3,958
5010203029,5010203029004,4,806
5010203029,5010203029005,5,952
5010203029,5010203029006,6,681
5010203029,5010203029007,7,55
5010203029,5010203029008,8,105
5010203029,5010203029009,9,809
5010203029,5010203029010,10,174
5010203029,5010203029011,11,732
5010203029,5010203029012,12,45
5010203029,5010203029013,13,930
5010303042,5010303042001,1,418
5010303042,5010303042002,2,835
5010303042,5010303042003,3,237
5010303042,5010303042004,4,214
5010303042,5010303042005,5,648
5010303042,5010303042006,6,186
5010303042,5010303042007,7,423
5010303042,5010303042008,8,952
5010303042,5010303042009,9,29
5010403051,5010403051001,1,401
5010403051,5010403051002,2,835
5010403051,5010403051003,3,146
5020103054,5020103054001,1,738
5020103054,5020103054002,2,518
5020103054,5020103054003,3,743
5020103054,5020103054004,4,679
5020103054,5020103054005,5,198
5020103054,5020103054006,6,446
5020103054,5020103054007,7,755
5020103054,5020103054008,8,395
5020103054,5020103054009,9,123
5020103054,5020103054010,10,989
5020103064,5020103064001,1,413
5020103064,5020103064002,2,70
5020103064,5020103064003,3,890
5020103064,5020103064004,4,819
5020103064,5020103064005,5,500
5020103064,5020103064006,6,171
5020103064,5020103064007,7,299
5020103064,5020103064008,8,424
5020103064,5020103064009,9,291
5020103064,5020103064010,10,395
5020103064,5020103064011,11,66
5020103064,5020103064012,12,783
5020103064,5020103064013,13,379
5020103064,5020103064014,14,258
5020103064,5020103064015,15,752
5020103064,5020103064016,16,166
5020203080,5020203080001,1,331
5020203080,5020203080002,2,853
5020203080,5020203080003,3,130
5020203080,5020203080004,4,227
5020203080,5020203080005,5,952
5020203080,5020203080006,6,609
5020203080,5020203080007,7,60
5020203087,5020203087001,1,963
5020203087,5020203087002,2,667
5020203087,5020203087003,3,609
5020203087,5020203087004,4,275
5020203087,5020203087005,5,550
5020203087,5020203087006,6,798
5020203087,5020203087007,7,912
5020203087,5020203087008,8,978
5020203087,5020203087009,9,77
5020203087,5020203087010,10,373
5020203097,5020203097001,1,579
5020203097,5020203097002,2,456
5020203097,5020203097003,3,877
5020203097,5020203097004,4,716
5020203097,5020203097005,5,417
5020203097,5020203097006,6,131
5020203097,5020203097007,7,456
5020303104,5020303104001,1,807
5020303104,5020303104002,2,592
5020303104,5020303104003,3,359
5020303104,5020303104004,4,871
5020303104,5020303104005,5,661
5020403109,5020403109001,1,889
5020403109,5020403109002,2,848
5020403111,5020403111001,1,790
5020403111,5020403111002,2,420
5020403111,5020403111003,3,293
5020403111,5020403111004,4,179
5020403111,5020403111005,5,744
5020403111,5020403111006,6,244
5020403111,5020403111007,7,548
5020403111,5020403111008,8,940
5020403111,5020403111009,9,831
5020403111,5020403111010,10,263
5020403111,5020403111011,11,528
5020403111,5020403111012,12,925
5020403111,5020403111013,13,479
5020403111,5020403111014,14,723
5020403111,5020403111015,15,135
5020403111,5020403111016,16,250
5020403127,5020403127001,1,434
5020403127,5020403127002,2,399
5020403127,5020403127003,3,287
5020403127,5020403127004,4,349
5020403127,5020403127005,5,498
5020403127,5020403127006,6,419
5020403127,5020403127007,7,385
5020403127,5020403127008,8,124
5020403127,5020403127009,9,550
5020403127,5020403127010,10,278
5020403127,5020403127011,11,467
5030103138,5030103138001,1,767
5030103138,5030103138002,2,965
5030103140,5030103140001,1,586
5030103140,5030103140002,2,440
5030103140,5030103140003,3,771
5030103140,5030103140004,4,549
5030103140,5030103140005,5,598
5030103140,5030103140006,6,871
5030103140,5030103140007,7,750
5030103140,5030103140008,8,355
5030103140,5030103140009,9,334
5030103140,5030103140010,10,384
5030103140,5030103140011,11,633
5030103140,5030103140012,12,684
5030103140,5030103140013,13,127
5030103140,5030103140014,14,368
5030103140,5030103140015,15,568
5030103140,5030103140016,16,759
5030103140,5030103140017,17,282
5030103140,5030103140018,18,542
5030103140,5030103140019,19,873
5030103159,5030103159001,1,202
5030103159,5030103159002,2,440
5030103159,5030103159003,3,818
5030103159,5030103159004,4,432
5030103159,5030103159005,5,19
5030103159,5030103159006,6,556
5030103159,5030103159007,7,925
5030103159,5030103159008,8,140
5030103159,5030103159009,9,689
5030103159,5030103159010,10,507
5030103159,5030103159011,11,777
5030303170,5030303170001,1,97
5030303170,5030303170002,2,487
5030303170,5030303170003,3,126
5030303170,5030303170004,4,524
5030303170,5030303170005,5,553
5030303170,5030303170006,6,33
5030303170,5030303170007,7,511
5030303170,5030303170008,8,681
5030303170,5030303170009,9,316
5030303170,5030303170010,10,329
5030303170,5030303170011,11,350
5030303170,5030303170012,12,278
5030303170,5030303170013,13,747
5030303170,5030303170014,14,128
5030303170,5030303170015,15,144
5030303170,5030303170016,16,523
5040103186,5040103186001,1,302
5040103186,5040103186002,2,747
5040103186,5040103186003,3,178
5040103186,5040103186004,4,752
5040103186,5040103186005,5,71
5040103186,5040103186006,6,594
5040103192,5040103192001,1,424
5040103193,5040103193001,1,147
5040103194,5040103194001,1,446
5040103194,5040103194002,2,218
5040103194,5040103194003,3,765
5040103194,5040103194004,4,848
5040103194,5040103194005,5,722
5040103194,5040103194006,6,750
5040103194,5040103194007,7,292
5040103194,5040103194008,8,590
5040103194,5040103194009,9,681
5040203203,5040203203001,1,672
5040203203,5040203203002,2,205
5040203203,5040203203003,3,127
5040203203,5040203203004,4,368
5040203203,5040203203005,5,497
5040303208,5040303208001,1,364
5040303208,5040303208002,2,850
5040303208,5040303208003,3,71
5040303208,5040303208004,4,778
5040303208,5040303208005,5,774
5040303208,5040303208006,6,597
5040303208,5040303208007,7,413
5040303208,5040303208008,8,691
5040303208,5040303208009,9,644
5040303208,5040303208010,10,807
5040303208,5040303208011,11,925
5040303208,5040303208012,12,846
5040303208,5040303208013,13,73
5040303221,5040303221001,1,405
5040303221,5040303221002,2,732
5040303221,5040303221003,3,598
5040303221,5040303221004,4,724
5040303221,5040303221005,5,789
5040303221,5040303221006,6,690
5040303221,5040303221007,7,955
5040303221,5040303221008,8,350
5040303221,5040303221009,9,911
5040303221,5040303221010,10,117
5040303221,5040303221011,11,137
5040403232,5040403232001,1,336
5040403232,5040403232002,2,574
5040403232,5040403232003,3,349
5040403232,5040403232004,4,907
5040403232,5040403232005,5,409
5040403232,5040403232006,6,566
5040403232,5040403232007,7,245
5040403232,5040403232008,8,166
5040403232,5040403232009,9,774
5040403232,5040403232010,10,626
5040403232,5040403232011,11,16
5040403232,5040403232012,12,912
5040403232,5040403232013,13,143
5040403232,5040403232014,14,555
5040403232,5040403232015,15,791
5040403247,5040403247001,1,940
5040403247,5040403247002,2,251
5040403247,5040403247003,3,513
5040403247,5040403247004,4,218
5040403247,5040403247005,5,323
5040403247,5040403247006,6,486
5040403247,5040403247007,7,473
5040403247,5040403247008,8,152
5040403247,5040403247009,9,626
5040403247,5040403247010,10,662
5040403247,5040403247011,11,275
5040403247,5040403247012,12,153
5040403247,5040403247013,13,578
5040503260,5040503260001,1,817
5040503260,5040503260002,2,778
5040503260,5040503260003,3,476
5040503263,5040503263001,1,774
5040503263,5040503263002,2,595
5040503263,5040503263003,3,449
5040503263,5040503263004,4,123
5040503263,5040503263005,5,661
5040503263,5040503263006,6,155
5040503263,5040503263007,7,768
5040503263,5040503263008,8,96
5040503263,5040503263009,9,391
5040503263,5040503263010,10,390
5040503263,5040503263011,11,743
5040503263,5040503263012,12,382
5040503263,5040503263013,13,332
5040503263,5040503263014,14,264
5040503263,5040503263015,15,608
5040503263,5040503263016,16,286
5040503263,5040503263017,17,418
5040503263,5040503263018,18,77
5040503263,5040503263019,19,47
5040503263,5040503263020,20,541
5040503283,5040503283001,1,529
5040503283,5040503283002,2,485
5040503283,5040503283003,3,889
5040503283,5040503283004,4,877
5040503283,5040503283005,5,649
5040503283,5040503283006,6,273
5040503283,5040503283007,7,30
5040503283,5040503283008,8,159
5040503283,5040503283009,9,334
5040503283,5040503283010,10,562
5040503283,5040503283011,11,617
5040503283,5040503283012,12,922
5040503283,5040503283013,13,220
5040503283,5040503283014,14,784
5050203297,5050203297001,1,649
5050203297,5050203297002,2,502
5050203297,5050203297003,3,214
5050203297,5050203297004,4,620
5050203297,5050203297005,5,921
5050203297,5050203297006,6,620
5050203297,5050203297007,7,948
5050203297,5050203297008,8,225
5050203297,5050203297009,9,423
5050203297,5050203297010,10,826
5050203297,5050203297011,11,414
5050203297,5050203297012,12,386
5050203297,5050203297013,13,823
5050203297,5050203297014,14,870
5050203297,5050203297015,15,72
5050203297,5050203297016,16,714
5050203297,5050203297017,17,946
5050203314,5050203314001,1,395
5050203314,5050203314002,2,634
5050203314,5050203314003,3,90
5050203314,5050203314004,4,390
5050203314,5050203314005,5,498
5050203314,5050203314006,6,426
5050203314,5050203314007,7,963
5050203314,5050203314008,8,945
5050203314,5050203314009,9,988
5050203314,5050203314010,10,375
5050203314,5050203314011,11,17
5050203314,5050203314012,12,299
5050203314,5050203314013,13,355
5050203314,5050203314014,14,534
5050203314,5050203314015,15,347
5070203329,5070203329001,1,613
5070203329,5070203329002,2,316
5070203329,5070203329003,3,969
5070203329,5070203329004,4,612
5070203329,5070203329005,5,865
5070203329,5070203329006,6,156
5070203329,5070203329007,7,436
5070203329,5070203329008,8,870
5070203329,5070203329009,9,232
5070203329,5070203329010,10,400
5070203329,5070203329011,11,513
5070203329,5070203329012,12,913
5070203329,5070203329013,13,554
5070203329,5070203329014,14,491
5070203329,5070203329015,15,718
5070203329,5070203329016,16,575
5070203345,5070203345001,1,299
5070203345,5070203345002,2,701
5070203345,5070203345003,3,211
5080103348,5080103348001,1,602
5080103348,5080103348002,2,51
5080103348,5080103348003,3,737
5080103348,5080103348004,4,386
5080103348,5080103348005,5,215
5080103348,5080103348006,6,854
5080103348,5080103348007,7,654
5080103348,5080103348008,8,954
5080103348,5080103348009,9,986
5080103348,5080103348010,10,524
5080103348,5080103348011,11,179
5080103348,5080103348012,12,836
5080103348,5080103348013,13,727
5080103348,5080103348014,14,780
5080103348,5080103348015,15,106
5080103348,5080103348016,16,175
5080103348,5080103348017,17,564
5080103348,5080103348018,18,522
5080203366,5080203366001,1,20
5080203366,5080203366002,2,785
5080203366,5080203366003,3,952
5080203366,5080203366004,4,203
5080203366,5080203366005,5,956
5080203366,5080203366006,6,92
5080203366,5080203366007,7,936
5080203366,5080203366008,8,735
5080203366,5080203366009,9,712
5080203366,5080203366010,10,54
5080203366,5080203366011,11,407
5080203366,5080203366012,12,678
5080203366,5080203366013,13,35
5080203366,5080203366014,14,210
5080203366,5080203366015,15,393
5080203366,5080203366016,16,370
5080203366,5080203366017,17,12
5090103383,5090103383001,1,87
5090103383,5090103383002,2,864
5090103383,5090103383003,3,695
5090103383,5090103383004,4,328
5090103383,5090103383005,5,243
5090103383,5090103383006,6,768
5090103383,5090103383007,7,290
5090103383,5090103383008,8,604
5090103391,5090103391001,1,535
5090103391,5090103391002,2,914
5090103391,5090103391003,3,412
5090203394,5090203394001,1,174
5090203394,5090203394002,2,581
5090203394,5090203394003,3,426
5090203394,5090203394004,4,897
5090203394,5090203394005,5,227
5090203394,5090203394006,6,54
5090203394,5090203394007,7,139
5090203394,5090203394008,8,777
5090203394,5090203394009,9,341
5090203394,5090203394010,10,397
5090203394,5090203394011,11,397
5090203394,5090203394012,12,965
5090203394,5090203394013,13,167
5090203394,5090203394014,14,765
5090203394,5090203394015,15,230
5090203394,5090203394016,16,392
5090203410,5090203410001,1,128
5090203410,5090203410002,2,506
5090203410,5090203410003,3,891
5090203410,5090203410004,4,545
5090203410,5090203410005,5,623
5090203410,5090203410006,6,746
5090203410,5090203410007,7,126
5090203410,5090203410008,8,919
5090203410,5090203410009,9,967
5090203410,5090203410010,10,207
5090203410,5090203410011,11,690
5090203410,5090203410012,12,291
5090203410,5090203410013,13,953
5090203410,5090203410014,14,393
5090203410,5090203410015,15,864
5100103425,5100103425001,1,447
5100103425,5100103425002,2,228
5100103425,5100103425003,3,962
5100103425,5100103425004,4,195
5100103425,5100103425005,5,247
5100103425,5100103425006,6,456
5100103425,5100103425007,7,385
5100103425,5100103425008,8,101
5100103425,5100103425009,9,217
5100103425,5100103425010,10,134
5100103425,5100103425011,11,712
5100103425,5100103425012,12,287
5100103425,5100103425013,13,19
5110103438,5110103438001,1,819
5110103438,5110103438002,2,349
5110103438,5110103438003,3,690
5110103438,5110103438004,4,18
5110103438,5110103438005,5,31
5110103438,5110103438006,6,308
5110103438,5110103438007,7,408
5110103438,5110103438008,8,90
5110103438,5110103438009,9,489
5110103438,5110103438010,10,959
5110103438,5110103438011,11,187
5110103438,5110103438012,12,107
5110103438,5110103438013,13,161
5110103438,5110103438014,14,411
5110103438,5110103438015,15,832
5110103438,5110103438016,16,883
5110103438,5110103438017,17,112
5110103438,5110103438018,18,178
5110103438,5110103438019,19,342
5110103438,5110103438020,20,648
5110203458,5110203458001,1,694
5110203458,5110203458002,2,185
5110203458,5110203458003,3,191
5110203458,5110203458004,4,940
5110203458,5110203458005,5,239
5110203458,5110203458006,6,619
5110203458,5110203458007,7,700
5110203458,5110203458008,8,463
5110203458,5110203458009,9,321
5110203458,5110203458010,10,90
5110203458,5110203458011,11,211
5110203458,5110203458012,12,76
5110203458,5110203458013,13,366
5110203471,5110203471001,1,65
5110203471,5110203471002,2,648
5110203471,5110203471003,3,499
5110203471,5110203471004,4,180
5110203471,5110203471005,5,720
5110303476,5110303476001,1,639
5110303476,5110303476002,2,748
5110303476,5110303476003,3,8
5110303476,5110303476004,4,674
5110303476,5110303476005,5,893
5110303476,5110303476006,6,374
5110303476,5110303476007,7,288
5110303476,5110303476008,8,770
5110303476,5110303476009,9,718
5110303476,5110303476010,10,109
5110303476,5110303476011,11,349
5110303476,5110303476012,12,428
5110303476,5110303476013,13,237
5110303476,5110303476014,14,398
5110303476,5110303476015,15,78
5110303476,5110303476016,16,216
5110303476,5110303476017,17,614
5110303476,5110303476018,18,542
5110303494,5110303494001,1,868
5110303494,5110303494002,2,822
5110303494,5110303494003,3,683
5110303494,5110303494004,4,351
5110303494,5110303494005,5,616
5110303494,5110303494006,6,56
5110303494,5110303494007,7,95
5110303494,5110303494008,8,55
5110303494,5110303494009,9,324
5110303494,5110303494010,10,824
5110303494,5110303494011,11,38
5110303494,5110303494012,12,966
5110303494,5110303494013,13,108
5110303494,5110303494014,14,635
5120103508,5120103508001,1,499
5120103508,5120103508002,2,317
5120103508,5120103508003,3,581
5120103508,5120103508004,4,943
5120103508,5120103508005,5,664
5120103508,5120103508006,6,434
5120103508,5120103508007,7,659
5120103508,5120103508008,8,534
5120103508,5120103508009,9,304
5120103508,5120103508010,10,545
5120103508,5120103508011,11,798
5120103508,5120103508012,12,891
5120103508,5120103508013,13,655
5120103508,5120103508014,14,606
5120203522,5120203522001,1,300
5120203522,5120203522002,2,799
5120203522,5120203522003,3,563
5120203522,5120203522004,4,653
5120203522,5120203522005,5,652
5120203522,5120203522006,6,125
5120203522,5120203522007,7,598
5120203522,5120203522008,8,454
5120203522,5120203522009,9,338
5120203522,5120203522010,10,993
5120203522,5120203522011,11,362
5120203522,5120203522012,12,813
5120203522,5120203522013,13,675
5120203522,5120203522014,14,949
5120203536,5120203536001,1,853
5120303537,5120303537001,1,678
5120303537,5120303537002,2,867
5120303537,5120303537003,3,2
5120303537,5120303537004,4,591
5120303537,5120303537005,5,630
5120303542,5120303542001,1,306
5120303542,5120303542002,2,903
5120303542,5120303542003,3,755
5120303542,5120303542004,4,778
5120303542,5120303542005,5,836
5120303542,5120303542006,6,396
5120303542,5120303542007,7,529
5120303542,5120303542008,8,769
5120303542,5120303542009,9,897
5120303542,5120303542010,10,891
5120303542,5120303542011,11,837
5120303542,5120303542012,12,916
5120303542,5120303542013,13,75
5120303542,5120303542014,14,261
5120303542,5120303542015,15,93
5130103557,5130103557001,1,267
5130103557,5130103557002,2,421
5130103557,5130103557003,3,777
5130103557,5130103557004,4,681
5130103557,5130103557005,5,472
5130103557,5130103557006,6,97
5130103557,5130103557007,7,517
5130103557,5130103557008,8,706
5130103557,5130103557009,9,787
5130103557,5130103557010,10,247
5130103557,5130103557011,11,655
5130103557,5130103557012,12,966
5130103557,5130103557013,13,820
5130103570,5130103570001,1,809
5130103570,5130103570002,2,142
5130103570,5130103570003,3,115
5130203573,5130203573001,1,455
5130203573,5130203573002,2,936
5130203573,5130203573003,3,554
5130203573,5130203573004,4,32
5130203573,5130203573005,5,300
5130203573,5130203573006,6,217
5130203573,5130203573007,7,23
5130203573,5130203573008,8,159
5130203573,5130203573009,9,721
5130203573,5130203573010,10,903
5130203583,5130203583001,1,207
5130203583,5130203583002,2,784
5130203583,5130203583003,3,690
5130203583,5130203583004,4,251
5130203583,5130203583005,5,48
5130203583,5130203583006,6,748
5130203583,5130203583007,7,651
5130203583,5130203583008,8,543
5130203583,5130203583009,9,103
5130203583,5130203583010,10,362
5130203583,5130203583011,11,86
5130203583,5130203583012,12,2
5130203583,5130203583013,13,65
5130203583,5130203583014,14,847
5140103597,5140103597001,1,13
5140103597,5140103597002,2,679
5140103597,5140103597003,3,591
5140103597,5140103597004,4,854
5140103597,5140103597005,5,733
5150103602,5150103602001,1,765
5150103603,5150103603001,1,392
5150103603,5150103603002,2,530
5150103603,5150103603003,3,516
5150103603,5150103603004,4,458
5160103607,5160103607001,1,403
5160103607,5160103607002,2,995
5160103607,5160103607003,3,85
5160103607,5160103607004,4,573
5160103607,5160103607005,5,778
5160103612,5160103612001,1,269
5160103612,5160103612002,2,678
5160103612,5160103612003,3,737
5160103612,5160103612004,4,408
5160103612,5160103612005,5,874
5160103612,5160103612006,6,939
5160103618,5160103618001,1,116
5160103618,5160103618002,2,614
5160103618,5160103618003,3,863
5160103618,5160103618004,4,484
5160103618,5160103618005,5,695
5160103618,5160103618006,6,639
5160103618,5160103618007,7,165
5160103618,5160103618008,8,38
5160103618,5160103618009,9,787
5160103618,5160103618010,10,454
5160103618,5160103618011,11,975
5160103618,5160103618012,12,35
5160103618,5160103618013,13,554
5160103618,5160103618014,14,916
5160103618,5160103618015,15,441
5160103618,5160103618016,16,62
5160103618,5160103618017,17,450
5160103618,5160103618018,18,285
5160103618,5160103618019,19,733
5160103618,5160103618020,20,791
6020103638,6020103638001,1,134
6020103638,6020103638002,2,754
6020103638,6020103638003,3,859
6020103638,6020103638004,4,303
6020103638,6020103638005,5,969
6020103638,6020103638006,6,507
6020103638,6020103638007,7,1
6020103638,6020103638008,8,63
6020103638,6020103638009,9,24
6020103638,6020103638010,10,670
6020103648,6020103648001,1,107
6020103648,6020103648002,2,936
6020103648,6020103648003,3,121
6020103648,6020103648004,4,198
6020103648,6020103648005,5,226
6020103648,6020103648006,6,825
6030103654,6030103654001,1,657
6030103654,6030103654002,2,38
6030103654,6030103654003,3,760
6030103654,6030103654004,4,911
6030103654,6030103654005,5,275
6030103654,6030103654006,6,334
6030103654,6030103654007,7,260
6030103654,6030103654008,8,723
6030103654,6030103654009,9,912
6030103654,6030103654010,10,73
6030103654,6030103654011,11,323
6030103665,6030103665001,1,559
6030103665,6030103665002,2,380
6030103665,6030103665003,3,727
6030103665,6030103665004,4,129
6030103665,6030103665005,5,163
6030103665,6030103665006,6,589
6030103665,6030103665007,7,168
6030103665,6030103665008,8,367
6030103665,6030103665009,9,515
6030103665,6030103665010,10,667
6030103665,6030103665011,11,761
6030103665,6030103665012,12,232
6030103665,6030103665013,13,348
6030103665,6030103665014,14,537
6030103665,6030103665015,15,619
6030103665,6030103665016,16,10
6030103665,6030103665017,17,984
6030103665,6030103665018,18,30
6030103683,6030103683001,1,719
6030103683,6030103683002,2,809
6030103683,6030103683003,3,157
6030103683,6030103683004,4,795
6030103683,6030103683005,5,323
6030103683,6030103683006,6,424
6030103683,6030103683007,7,499
6030103683,6030103683008,8,877
6030103683,6030103683009,9,708
6030103683,6030103683010,10,787
6030103683,6030103683011,11,691
6030103683,6030103683012,12,841
6030103683,6030103683013,13,181
6030203696,6030203696001,1,823
6030203696,6030203696002,2,213
6030203696,6030203696003,3,342
6030203696,6030203696004,4,903
6030203696,6030203696005,5,810
6030203696,6030203696006,6,158
6030203696,6030203696007,7,652
6030203696,6030203696008,8,444
6030203696,6030203696009,9,466
6030203696,6030203696010,10,276
6030203696,6030203696011,11,824
6030203696,6030203696012,12,961
6030203696,6030203696013,13,177
6030203696,6030203696014,14,171
6030203696,6030203696015,15,427
6030203696,6030203696016,16,724
6030203696,6030203696017,17,49
6030203696,6030203696018,18,312
6030203696,6030203696019,19,165
6030203715,6030203715001,1,582
6030203715,6030203715002,2,798
6030203717,6030203717001,1,74
6030203717,6030203717002,2,67
6030203717,6030203717003,3,76
6030203717,6030203717004,4,129
6030203717,6030203717005,5,438
6030203717,6030203717006,6,811
